A1C1,A1C0,A0C1,A0C0,A1,C1,Total,MI,C0GvA1,C1GvA1,C1GvA0,dltP,dltPp,Image_practice,Image,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,betweenTrial.started,betweenTrial.stopped,ISI.started,ISI.stopped,image_card.started,image_card.stopped,textbox.text,textbox.started,textbox.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_endPractice.started,image_endPractice.stopped,polygon_2.started,polygon_2.stopped,ISI_2.started,ISI_2.stopped,Cards.started,Cards.stopped,TextNote.started,TextNote.stopped,Estimation.text,Estimation.started,Estimation.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text.started,text.stopped,participant,gender,session,date,expName,psychopyVersion,frameRate,
0,0,9,18,0,9,27,1.0,None,None,0.33,None,None,,stimuli/P_00_00_09_18.png,,,,,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,150.77972860075533,None,150.77972860075533,None,151.11597209982574,None,151.11597209982574,None,0,151.11597209982574,None,return,3.8806865997612476,151.11597209982574,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,9,0,18,18,27,0.67,0.5,0.5,1.0,-0.5,#NAME?,,stimuli/P_09_09_09_00.png,,,,,0,18,18,84,,,,,,,,,,,,,,,,,,,,,,,,,,,155.02855630032718,None,155.02855630032718,None,155.3649422004819,None,155.3649422004819,None,40,155.3649422004819,None,return,4.771635299548507,155.3649422004819,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,18,36,9,27,45,72,0.75,0.67,0.33,0.8,-0.47,-2.33,,stimuli/P_09_18_36_09.png,,,,,0,19,19,109,,,,,,,,,,,,,,,,,,,,,,,,,,,160.15306770056486,None,160.15306770056486,None,160.50107070058584,None,160.50107070058584,None,25,160.50107070058584,None,return,4.683145500719547,160.50107070058584,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,36,0,9,54,18,63,0.43,0.67,0.33,0.0,0.33,0.33,,stimuli/P_18_36_00_09.png,,,,,0,20,20,177,,,,,,,,,,,,,,,,,,,,,,,,,,,165.1980173997581,None,165.1980173997581,None,165.54756640084088,None,165.54756640084088,None,35,165.54756640084088,None,return,2.0429389998316765,165.54756640084088,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,0,18,18,9,27,45,1.0,0.0,1.0,0.5,0.5,1.0,,stimuli/P_09_00_18_18.png,,,,,0,21,21,74,,,,,,,,,,,,,,,,,,,,,,,,,,,167.61400889977813,None,167.61400889977813,None,167.95927610062063,None,167.95927610062063,None,30,167.95927610062063,None,return,4.99674079939723,167.95927610062063,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,36,36,36,45,45,117,0.69,0.8,0.2,0.5,-0.3,-0.6,,stimuli/P_09_36_36_36.png,,,,,0,22,22,127,,,,,,,,,,,,,,,,,,,,,,,,,,,172.9777304995805,None,172.9777304995805,None,173.32939519919455,None,173.32939519919455,None,20,173.32939519919455,None,return,4.044215900823474,173.32939519919455,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,18,36,18,54,72,108,0.83,0.33,0.67,0.67,0.0,0.0,,stimuli/P_36_18_36_18.png,,,,,0,23,23,238,,,,,,,,,,,,,,,,,,,,,,,,,,,177.39156880043447,None,177.39156880043447,None,177.73844289965928,None,177.73844289965928,None,35,177.73844289965928,None,return,4.815546900033951,177.73844289965928,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,18,9,36,54,45,99,0.82,0.33,0.67,0.2,0.47,0.58,,stimuli/P_36_18_09_36.png,,,,,0,24,24,231,,,,,,,,,,,,,,,,,,,,,,,,,,,182.56836820021272,None,182.56836820021272,None,182.91606930084527,None,182.91606930084527,None,35,182.91606930084527,None,return,3.3261427003890276,182.91606930084527,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,0,18,0,18,36,36,1.0,0.0,1.0,1.0,0.0,None,,stimuli/P_18_00_18_00.png,,,,,0,25,25,136,,,,,,,,,,,,,,,,,,,,,,,,,,,186.26616309955716,None,186.26616309955716,None,186.61412139981985,None,186.61412139981985,None,50,186.61412139981985,None,return,3.2013959996402264,186.61412139981985,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,36,18,18,45,27,81,0.56,0.8,0.2,0.5,-0.3,-0.6,,stimuli/P_09_36_18_18.png,,,,,0,26,26,122,,,,,,,,,,,,,,,,,,,,,,,,,,,189.8375103008002,None,189.8375103008002,None,190.19107819907367,None,190.19107819907367,None,20,190.19107819907367,None,return,3.7018104009330273,190.19107819907367,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,36,36,18,72,72,126,0.71,0.5,0.5,0.67,-0.17,-0.5,,stimuli/P_36_36_36_18.png,,,,,0,27,27,254,,,,,,,,,,,,,,,,,,,,,,,,,,,193.90925730019808,None,193.90925730019808,None,194.25459839962423,None,194.25459839962423,None,40,194.25459839962423,None,return,5.414521299302578,194.25459839962423,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,9,36,9,9,36,54,0.83,1.0,0.0,0.8,-0.8,-4.0,,stimuli/P_00_09_36_09.png,,,,,0,28,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,199.6885467004031,None,199.6885467004031,None,200.03396840021014,None,200.03396840021014,None,0,200.03396840021014,None,return,2.441255299374461,200.03396840021014,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,9,9,36,27,54,0.67,0.5,0.5,0.5,0.0,0.0,,stimuli/P_18_18_09_09.png,,,,,0,29,29,165,,,,,,,,,,,,,,,,,,,,,,,,,,,202.5014784000814,None,202.5014784000814,None,202.85071229934692,None,202.85071229934692,None,35,202.85071229934692,None,return,5.11806970089674,202.85071229934692,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,18,36,36,36,90,0.8,0.5,0.5,0.33,0.17,0.25,,stimuli/P_18_18_18_36.png,,,,,0,30,30,171,,,,,,,,,,,,,,,,,,,,,,,,,,,207.9906994998455,None,207.9906994998455,None,208.33542310073972,None,208.33542310073972,None,40,208.33542310073972,None,return,5.1767960004508495,208.33542310073972,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,18,9,18,27,45,0.8,0.5,0.5,0.67,-0.17,-0.5,,stimuli/P_09_09_18_09.png,,,,,0,31,31,89,,,,,,,,,,,,,,,,,,,,,,,,,,,213.54273989982903,None,213.54273989982903,None,213.92234270088375,None,213.92234270088375,None,30,213.92234270088375,None,return,6.8001063000410795,213.92234270088375,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,0,9,18,9,18,36,1.0,0.0,1.0,0.33,0.67,1.0,,stimuli/P_09_00_09_18.png,,,,,0,32,32,70,,,,,,,,,,,,,,,,,,,,,,,,,,,220.73954769968987,None,220.73954769968987,None,221.08586589992046,None,221.08586589992046,None,30,221.08586589992046,None,return,5.247131099924445,221.08586589992046,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,18,36,9,18,36,63,0.71,1.0,0.0,0.8,-0.8,-4.0,,stimuli/P_00_18_36_09.png,,,,,0,33,33,45,,,,,,,,,,,,,,,,,,,,,,,,,,,226.35507700033486,None,226.35507700033486,None,226.70074949972332,None,226.70074949972332,None,0,226.70074949972332,None,return,2.9730327017605305,226.70074949972332,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,36,9,18,72,45,99,0.64,0.5,0.5,0.33,0.17,0.25,,stimuli/P_36_36_09_18.png,,,,,0,34,34,246,,,,,,,,,,,,,,,,,,,,,,,,,,,229.69014710001647,None,229.69014710001647,None,230.02355349995196,None,230.02355349995196,None,40,230.02355349995196,None,return,4.549846600741148,230.02355349995196,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,18,9,36,18,9,63,0.71,1.0,0.0,0.2,-0.2,-0.25,,stimuli/P_00_18_09_36.png,,,,,0,35,35,39,,,,,,,,,,,,,,,,,,,,,,,,,,,234.59543929994106,None,234.59543929994106,None,234.94974209927022,None,234.94974209927022,None,0,234.94974209927022,None,return,2.314284799620509,234.94974209927022,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,36,18,0,45,27,63,0.43,0.8,0.2,1.0,-0.8,#NAME?,,stimuli/P_09_36_18_00.png,,,,,0,36,36,120,,,,,,,,,,,,,,,,,,,,,,,,,,,237.2820218000561,None,237.2820218000561,None,237.63518070057034,None,237.63518070057034,None,25,237.63518070057034,None,return,3.6035450994968414,237.63518070057034,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,0,0,18,0,0,18,1.0,None,None,0.0,None,None,,stimuli/P_00_00_00_18.png,,,,,0,37,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,241.25099390000105,None,241.25099390000105,None,241.5841723997146,None,241.5841723997146,None,0,241.5841723997146,None,return,1.8643056005239487,241.5841723997146,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,18,0,0,54,36,54,0.67,0.33,0.67,None,None,None,,stimuli/P_36_18_00_00.png,,,,,0,38,38,224,,,,,,,,,,,,,,,,,,,,,,,,,,,243.46881780028343,None,243.46881780028343,None,243.81473840028048,None,243.81473840028048,None,60,243.81473840028048,None,None,,243.81473840028048,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,0,0,0,0,0,0,None,None,None,None,None,None,,stimuli/P_00_00_00_00.png,,,,,0,39,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,251.82990049943328,None,251.82990049943328,None,252.2024856004864,None,252.2024856004864,None,,252.2024856004864,None,None,,252.2024856004864,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,9,9,0,9,9,18,0.5,1.0,0.0,1.0,-1.0,#NAME?,,stimuli/P_00_09_09_00.png,,,,,0,40,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,260.20933480001986,None,260.20933480001986,None,260.5920295007527,None,260.5920295007527,None,0,260.5920295007527,None,return,2.7861978001892567,260.5920295007527,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,18,18,9,54,54,81,0.78,0.33,0.67,0.67,0.0,0.0,,stimuli/P_36_18_18_09.png,,,,,0,41,41,233,,,,,,,,,,,,,,,,,,,,,,,,,,,263.3962542992085,None,263.3962542992085,None,263.7634517997503,None,263.7634517997503,None,50,263.7634517997503,None,return,5.7617825996130705,263.7634517997503,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,0,0,9,18,18,27,1.0,0.0,1.0,0.0,1.0,1.0,,stimuli/P_18_00_00_09.png,,,,,0,42,42,129,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5503608006984,None,269.5503608006984,None,269.9025812000036,None,269.9025812000036,None,60,269.9025812000036,None,return,3.4876378998160362,269.9025812000036,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,9,0,36,9,0,45,0.8,1.0,0.0,0.0,0.0,0.0,,stimuli/P_00_09_00_36.png,,,,,0,43,43,19,,,,,,,,,,,,,,,,,,,,,,,,,,,273.4110969007015,None,273.4110969007015,None,273.74752259999514,None,273.74752259999514,None,0,273.74752259999514,None,return,1.7722942996770144,273.74752259999514,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,9,36,36,27,54,99,0.91,0.33,0.67,0.5,0.17,0.33,,stimuli/P_18_09_36_36.png,,,,,0,44,44,159,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5493426993489,None,275.5493426993489,None,275.9266520999372,None,275.9266520999372,None,30,275.9266520999372,None,return,3.9822308998554945,275.9266520999372,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,36,36,0,72,72,108,0.67,0.5,0.5,1.0,-0.5,#NAME?,,stimuli/P_36_36_36_00.png,,,,,0,45,45,252,,,,,,,,,,,,,,,,,,,,,,,,,,,279.9379779994488,None,279.9379779994488,None,280.28353269957006,None,280.28353269957006,None,36,280.28353269957006,None,return,5.502980498597026,280.28353269957006,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,0,9,0,0,9,9,1.0,None,None,1.0,None,None,,stimuli/P_00_00_09_00.png,,,,,0,46,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,285.80374339967966,None,285.80374339967966,None,286.14023290015757,None,286.14023290015757,None,0,286.14023290015757,None,return,2.408652000129223,286.14023290015757,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,9,0,9,27,18,36,0.75,0.33,0.67,0.0,0.67,0.67,,stimuli/P_18_09_00_09.png,,,,,0,47,47,145,,,,,,,,,,,,,,,,,,,,,,,,,,,288.56911800056696,None,288.56911800056696,None,288.90885890088975,None,288.90885890088975,None,67,288.90885890088975,None,return,5.067597299814224,288.90885890088975,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,36,18,9,54,36,81,0.56,0.67,0.33,0.67,-0.33,-1.0,,stimuli/P_18_36_18_09.png,,,,,0,48,48,185,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0018285997212,None,294.0018285997212,None,294.352089099586,None,294.352089099586,None,37,294.352089099586,None,return,6.533018900081515,294.352089099586,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,18,18,18,27,27,63,0.71,0.67,0.33,0.5,-0.17,-0.33,,stimuli/P_09_18_18_18.png,,,,,0,49,49,106,,,,,,,,,,,,,,,,,,,,,,,,,,,300.90457650087774,None,300.90457650087774,None,301.2532898001373,None,301.2532898001373,None,28,301.2532898001373,None,return,3.703411800786853,301.2532898001373,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,9,36,0,45,72,81,0.89,0.2,0.8,1.0,-0.2,#NAME?,,stimuli/P_36_09_36_00.png,,,,,0,50,50,220,,,,,,,,,,,,,,,,,,,,,,,,,,,304.9857611004263,None,304.9857611004263,None,305.3324787002057,None,305.3324787002057,None,47,305.3324787002057,None,return,6.011543698608875,305.3324787002057,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,9,18,18,18,45,0.8,0.5,0.5,0.33,0.17,0.25,,stimuli/P_09_09_09_18.png,,,,,0,51,51,86,,,,,,,,,,,,,,,,,,,,,,,,,,,311.3682393003255,None,311.3682393003255,None,311.7112083993852,None,311.7112083993852,None,37,311.7112083993852,None,None,,311.7112083993852,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,36,36,36,36,36,108,0.67,1.0,0.0,0.5,-0.5,-1.0,,stimuli/P_00_36_36_36.png,,,,,0,52,52,63,,,,,,,,,,,,,,,,,,,,,,,,,,,319.71374990046024,None,319.71374990046024,None,320.052648300305,None,320.052648300305,None,0,320.052648300305,None,return,3.2815415989607573,320.052648300305,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,9,9,0,45,45,54,0.83,0.2,0.8,1.0,-0.2,#NAME?,,stimuli/P_36_09_09_00.png,,,,,0,53,53,212,,,,,,,,,,,,,,,,,,,,,,,,,,,323.3566472996026,None,323.3566472996026,None,323.70071740075946,None,323.70071740075946,None,70,323.70071740075946,None,return,5.031257100403309,323.70071740075946,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,0,0,9,9,9,18,1.0,0.0,1.0,0.0,1.0,1.0,,stimuli/P_09_00_00_09.png,,,,,0,54,54,65,,,,,,,,,,,,,,,,,,,,,,,,,,,328.7600030004978,None,328.7600030004978,None,329.1020117998123,None,329.1020117998123,None,50,329.1020117998123,None,return,3.717221599072218,329.1020117998123,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,0,18,18,9,36,0.75,0.5,0.5,0.0,0.5,0.5,,stimuli/P_09_09_00_18.png,,,,,0,55,55,82,,,,,,,,,,,,,,,,,,,,,,,,,,,332.8378451000899,None,332.8378451000899,None,333.1884998995811,None,333.1884998995811,None,38,333.1884998995811,None,return,5.393016001209617,333.1884998995811,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
